episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
0,34.0,1.161248447883446,1.682635832662,-45.73296260210832,0.0,0.6,2,0.1,False,True,7.383026388327021,11,23.11822180235112,8.874,in_progress,0.0
0,35.0,1.198053795605544,1.6429041044059596,-46.05179779974052,0.0,0.6,2,0.1,False,True,7.605687032389581,12,23.11822180235112,8.929,in_progress,0.0
0,36.0,1.2232106765724111,1.6147447290769674,-46.383230373843915,30.0,0.6,4,0.1,False,True,8.097205436731112,12,23.11822180235112,9.0,in_progress,0.0
0,37.0,1.2517983574265525,1.585702083431184,-46.239592614661724,30.0,0.6,4,0.1,False,True,8.253346954535395,13,23.11822180235112,9.067,in_progress,0.0
0,38.0,1.2824728378856398,1.5598710531232352,-45.27730187072305,30.0,0.6,4,0.1,False,True,8.69955885231489,13,23.11822180235112,9.135,in_progress,0.0
0,39.0,1.3238475878101315,1.5325340173725661,-42.869346513961695,30.0,0.6,4,0.1,False,True,8.89200158468467,14,23.11822180235112,9.203,in_progress,0.0
0,40.0,1.3661622625515295,1.5097713562943211,-40.07574238296948,0.0,0.6,2,0.1,False,True,9.270378194805923,14,23.11822180235112,9.266,in_progress,0.0
0,41.0,1.4006280373067788,1.4911080652344506,-38.2182534096502,0.0,0.6,2,0.1,False,True,9.418793308881884,14,23.11822180235112,9.341,in_progress,0.0
0,42.0,1.440719618177195,1.4717890378959786,-35.95413605643718,30.0,0.6,4,0.1,False,True,9.591519186156864,15,23.11822180235112,9.381,in_progress,0.0
0,43.0,1.477927712288177,1.4558395073082824,-33.87810449197539,0.0,0.6,2,0.5,False,True,9.751892707644956,15,23.11822180235112,9.471,in_progress,0.0
0,44.0,1.5270191128130646,1.4374840334742547,-31.10576586657517,0.0,0.6,2,0.5,False,True,10.038531106915451,15,23.11822180235112,9.544,in_progress,0.0
0,45.0,1.576479797074683,1.4213897061686462,-28.372806367742545,30.0,0.6,4,0.5,False,True,10.24620901392899,16,23.11822180235112,9.598,in_progress,0.0
0,46.0,1.61601205467996,1.4101074885558036,-26.324662551309086,15.0,0.6,3,0.5,False,True,10.412747296622,16,23.11822180235112,9.673,in_progress,0.0
0,47.0,1.6627826081574455,1.398049167972022,-24.024452235725516,30.0,0.6,4,0.5,False,True,10.65426736789237,16,23.11822180235112,9.731,in_progress,0.0
0,48.0,1.7038611002422805,1.3913424287196914,-21.523029950364144,0.0,0.6,2,0.5,False,True,10.826459744404096,17,23.11822180235112,9.785,in_progress,0.0
0,49.0,1.7430714322964416,1.386614532743992,-19.141965952136538,15.0,0.6,3,0.5,False,True,10.991792277849797,17,23.11822180235112,9.866,in_progress,0.0
0,50.0,1.7978161287927004,1.3841813799665774,-15.519912644317566,30.0,0.6,4,0.5,False,True,11.24298505495994,17,23.11822180235112,9.931000000000001,in_progress,0.0
0,51.0,1.8401690795121866,1.3868827727276793,-12.265604138326138,-30.0,0.6,0,0.5,False,True,11.425682821522374,17,23.11822180235112,10.007,in_progress,0.0
0,52.0,1.8863830263487473,1.3894990111162138,-9.481007951209973,15.0,0.6,3,0.5,False,True,11.624805327153616,18,23.11822180235112,10.069,in_progress,0.0
0,53.0,1.9307956677048466,1.3926602262094254,-7.047429876709549,15.0,0.6,3,0.5,False,True,11.818968772083837,18,23.11822180235112,10.144,in_progress,0.0
0,54.0,1.9881782737194924,1.4009225468725104,-3.5571546788788635,15.0,0.6,3,0.5,False,True,12.069679999707393,18,23.11822180235112,10.207,in_progress,0.0
0,55.0,2.0295498338707882,1.4097671490033405,-0.8512511827602526,15.0,0.6,3,0.5,False,True,12.252492448385564,19,23.11822180235112,10.27,in_progress,0.0
0,56.0,2.073022772083889,1.422565007111369,2.3061686145830307,-30.0,0.6,0,0.5,False,True,12.444859599664142,19,23.11822180235112,10.33,in_progress,0.0
0,57.0,2.110296467021884,1.4337505577018708,4.568569408126626,0.0,0.6,2,0.5,False,True,12.61177888170246,19,23.11822180235112,10.392,in_progress,0.0
0,58.0,2.152914147788966,1.444624505530824,6.327735488901725,15.0,0.6,3,0.5,False,True,12.801295039769517,20,23.11822180235112,10.462,in_progress,0.0
0,59.0,2.201650166965797,1.4614823569652766,8.96277625594945,0.0,0.6,2,0.5,False,True,13.02110062817512,20,23.11822180235112,10.528,in_progress,0.0
0,60.0,2.2445000266734403,1.4770631140873203,11.030744514708113,15.0,0.6,3,0.5,False,True,13.209249728379488,20,23.11822180235112,10.593,in_progress,0.0
0,61.0,2.282646088561576,1.4939771907127517,13.24628732577637,15.0,0.6,3,0.5,False,True,13.383536401753224,20,23.11822180235112,10.676,in_progress,0.0
0,62.0,2.328206006567697,1.5173443014873897,16.05659880260514,30.0,0.6,4,0.5,False,True,13.593800530218417,21,23.11822180235112,10.738,in_progress,0.0
0,63.0,2.3665451484517033,1.540380520664992,18.760404432594136,0.0,0.6,2,0.5,False,True,13.720849859579307,21,23.11822180235112,10.795,in_progress,0.0
0,64.0,2.3975802564093347,1.5616533430175292,21.23875484013635,0.0,0.6,2,0.5,False,True,13.851956321334416,21,23.11822180235112,10.867,in_progress,0.0
0,65.0,2.4414507741287106,1.5932416029845504,24.365597244314568,15.0,0.6,3,0.5,False,True,14.05293108094568,22,23.11822180235112,10.937,in_progress,0.0
0,66.0,2.4781462199052986,1.6243448970023373,27.528900066986953,-15.0,0.6,1,0.1,False,True,14.222804790433033,22,23.11822180235112,10.995000000000001,in_progress,0.0
0,67.0,2.509243059285556,1.6534210274140095,30.219645490674143,-15.0,0.6,1,0.1,False,True,14.367787899169857,22,23.11822180235112,11.066,in_progress,0.0
0,68.0,2.5460210237313277,1.6833973037809826,31.907533535883303,-30.0,0.6,0,0.1,False,True,14.37409282934986,22,23.11822180235112,11.125,in_progress,0.0
0,69.0,2.5751932977582244,1.7052905092937274,32.715765942043525,-15.0,0.6,1,0.1,False,True,14.492519585080027,22,23.11822180235112,11.2,in_progress,0.0
0,70.0,2.614282441796579,1.7327365236880348,33.18286350586444,15.0,0.6,3,0.1,False,True,14.6585233071102,22,23.11822180235112,11.263,in_progress,0.0
0,71.0,2.651416508817593,1.760881007167946,33.90345268654216,-30.0,0.6,0,0.1,False,True,14.815995924410396,23,23.11822180235112,11.341,in_progress,0.0
0,72.0,2.6887559645704777,1.7913190856250838,34.94194695095605,0.0,0.6,2,0.1,False,True,14.97410388312301,23,23.11822180235112,11.402,in_progress,0.0
0,73.0,2.7239700867188503,1.816992337200117,35.165918170513805,15.0,0.6,3,0.1,False,True,15.02746691418567,23,23.11822180235112,11.468,in_progress,0.0
0,74.0,2.760876485374188,1.8447989033635004,35.544236384928425,15.0,0.6,3,0.1,False,False,15.02746691418567,23,23.11822180235112,11.527,in_progress,0.0
0,75.0,2.7905220676652718,1.8710166887334256,36.510721240181795,15.0,0.6,3,0.001,False,False,15.138524025534503,23,23.11822180235112,11.594,in_progress,0.0
0,76.0,2.8225837109014806,1.900810230937387,37.64143025954324,15.0,0.6,3,0.001,False,False,15.258026520677435,23,23.11822180235112,11.666,in_progress,0.0
0,77.0,2.8537267719980655,1.9341875376007551,39.393265122384946,15.0,0.6,3,0.001,False,False,15.37144715063502,24,23.11822180235112,11.722,in_progress,0.0
0,78.0,2.87750475907228,1.9634726887720422,41.19688386989468,15.0,0.6,3,0.001,False,False,15.455767703705996,24,23.11822180235112,11.8,in_progress,0.0
0,79.0,2.91329970859193,2.0084679092913222,43.51248758414441,15.0,0.6,3,0.001,False,False,15.582157293785242,24,23.11822180235112,11.864,in_progress,0.0
0,80.0,2.935978674771693,2.041511132995079,45.499990729992184,15.0,0.6,3,0.001,False,False,15.659518583836249,24,23.11822180235112,11.93,in_progress,0.0
0,81.0,2.965786798681546,2.092977001282413,48.901101355875234,15.0,0.6,3,0.001,False,False,15.680536965013609,24,23.11822180235112,12.042,off_track,1.9610000000000003
0,82.0,3.054134998604138,1.5220747784498987,-17.927211084762614,15.0,0.6,3,0.0,False,True,16.287323120018986,25,23.11822180235112,12.042,pause,1.9610000000000003
0,83.0,3.054134998604138,1.5220747784498987,-17.927211084762614,0.0,0.6,2,0.0,False,True,16.287323120018986,25,23.11822180235112,12.203,pause,1.8000000000000007
0,84.0,3.053878813348392,1.522130967244453,-17.920832730300503,0.0,0.6,2,0.0,False,True,16.28619393765914,25,23.11822180235112,12.277,pause,1.7260000000000009
0,85.0,3.0542947906930458,1.5222333208847054,-17.917379687252115,0.0,0.6,2,0.0,False,True,16.287769816858248,25,23.11822180235112,12.356,pause,1.6470000000000002
0,86.0,3.0541406663742587,1.5222415113272816,-17.930527248508927,0.0,0.6,2,0.0,False,True,16.287124570948393,25,23.11822180235112,12.409,pause,1.5939999999999994
0,87.0,3.0541944970648722,1.522349041278077,-17.880897334837442,0.0,0.6,2,0.0,False,True,16.28720303452448,25,23.11822180235112,12.476,pause,1.5269999999999992
0,88.0,3.0542768416061157,1.5221725006248639,-17.914371166775425,0.0,0.6,2,0.0,False,True,16.287776877182143,25,23.11822180235112,12.552,pause,1.4510000000000005
0,89.0,3.053878813348392,1.522130967244453,-17.920832730300503,0.0,0.6,2,0.0,False,True,16.28619393765914,25,23.11822180235112,12.622,pause,1.3810000000000002
0,90.0,3.0542223959734143,1.522250677764493,-17.897636830679303,0.0,0.6,2,0.0,False,True,16.287448756510454,25,23.11822180235112,12.68,pause,1.3230000000000004
0,91.0,3.05387136962068,1.522410968006495,-17.884247377829446,0.0,0.6,2,0.0,False,True,16.285790695094178,25,23.11822180235112,12.733,pause,1.2699999999999996
0,92.0,3.054043504664728,1.5224494162535225,-17.853612965856183,0.0,0.6,2,0.0,False,True,16.28644800622151,25,23.11822180235112,12.803,pause,1.1999999999999993
0,93.0,3.053722677220689,1.5221574792471748,-17.957686819117495,0.0,0.6,2,0.0,False,True,16.28551603046217,25,23.11822180235112,12.867,pause,1.1359999999999992
0,94.0,3.0537401258227272,1.5222176215680665,-17.94071722321086,0.0,0.6,2,0.0,False,True,16.285507812390936,25,23.11822180235112,12.947,pause,1.056000000000001
0,95.0,3.053878813348392,1.522130967244453,-17.920832730300503,0.0,0.6,2,0.0,False,True,16.28619393765914,25,23.11822180235112,13.007,pause,0.9960000000000004
0,96.0,3.054143517408205,1.522336071576565,-17.864882664829512,0.0,0.6,2,0.0,False,True,16.28701047104827,25,23.11822180235112,13.07,pause,0.9329999999999998
0,97.0,3.0541063127683277,1.5222705694434002,-17.876973677015922,0.0,0.6,2,0.0,False,True,16.286944509458863,25,23.11822180235112,13.148,pause,0.8550000000000004
0,98.0,3.053948757166408,1.5224720475839442,-17.85142266688579,0.0,0.6,2,0.0,False,True,16.28602792717816,25,23.11822180235112,13.216,pause,0.7870000000000008
0,99.0,3.0539960891661435,1.5224298178504474,-17.85933083622404,0.0,0.6,2,0.0,False,True,16.286278933164056,25,23.11822180235112,13.268,pause,0.7349999999999994
0,100.0,3.0536619717059836,1.5221612007826382,-17.964588922884506,0.0,0.6,2,0.0,False,True,16.28526122564803,25,23.11822180235112,13.355,pause,0.6479999999999997
0,101.0,3.053878813348392,1.522130967244453,-17.920832730300503,0.0,0.6,2,0.0,False,True,16.28619393765914,25,23.11822180235112,13.414,pause,0.5890000000000004
0,102.0,3.0541097563326356,1.5222366347208391,-17.90262248416372,0.0,0.6,2,0.0,False,True,16.28700384049439,25,23.11822180235112,13.465,pause,0.5380000000000003
0,103.0,3.054190263672801,1.522369418734739,-17.85311790665082,0.0,0.6,2,0.0,False,True,16.287158493775532,25,23.11822180235112,13.544,pause,0.45899999999999963
0,104.0,3.053878813348392,1.522130967244453,-17.920832730300503,0.0,0.6,2,0.0,False,True,16.28619393765914,25,23.11822180235112,13.602,pause,0.4009999999999998
0,105.0,3.0541075254487513,1.5223132978041867,-17.8643555680903,0.0,0.6,2,0.0,False,True,16.286892640685192,25,23.11822180235112,13.666,pause,0.33699999999999974
0,106.0,3.0541223770233312,1.5223854825511818,-17.841927785801243,0.0,0.6,2,0.0,False,True,16.286857708513537,25,23.11822180235112,13.768,pause,0.23499999999999943
0,107.0,3.053878813348392,1.522130967244453,-17.920832730300503,0.0,0.6,2,0.0,False,True,16.28619393765914,25,23.11822180235112,13.808,pause,0.19500000000000028
0,108.0,3.053618019543763,1.5222842113103807,-17.91827477086394,0.0,0.6,2,0.0,False,True,16.28491663296042,25,23.11822180235112,13.885,pause,0.11800000000000033
0,109.0,3.053878813348392,1.522130967244453,-17.920832730300503,0.0,0.6,2,0.0,False,True,16.28619393765914,25,23.11822180235112,13.942,pause,0.06099999999999994
0,110.0,3.053799488592537,1.5221605507209912,-17.945411778946617,0.0,0.6,2,0.0,False,True,16.285828084282286,25,23.11822180235112,14.029,pause,-0.0259999999999998
0,111.0,3.053825564287071,1.5221811558329386,-17.934571971114167,0.0,0.6,2,0.5,False,True,16.28590798707141,25,23.11822180235112,14.146,in_progress,0.0
0,112.0,3.0776291471827326,1.5183831643484194,-17.02992499028597,0.0,0.6,2,0.1,False,True,16.333344847275193,25,23.11822180235112,14.179,in_progress,0.0
0,113.0,3.088444811346137,1.5156339445009541,-16.890896781061358,0.0,0.6,2,0.1,False,True,16.333344847275193,25,23.11822180235112,14.208,in_progress,0.0
0,114.0,3.094282410509245,1.5140007931409876,-16.853960619793323,0.0,0.6,2,0.1,False,True,16.333344847275193,25,23.11822180235112,14.274000000000001,in_progress,0.0
0,115.0,3.1374126176024575,1.501826003475768,-16.68668422493404,0.0,0.6,2,0.1,False,True,16.440827645740136,25,23.11822180235112,14.364,in_progress,0.0
0,116.0,3.188671144610097,1.4882347540174303,-16.276415870821776,-30.0,0.6,0,0.1,False,True,16.663970872328406,26,23.11822180235112,14.401,in_progress,0.0
0,117.0,3.2171164849761413,1.479343396516985,-16.42090412796726,-30.0,0.6,0,0.1,False,True,16.790563465266413,26,23.11822180235112,14.483,in_progress,0.0
0,118.0,3.269999641696113,1.4638237424264424,-16.420987847294835,-30.0,0.6,0,0.1,False,True,16.986245422301327,26,23.11822180235112,14.551,in_progress,0.0
0,119.0,3.30926786893245,1.449428157699817,-17.003891390413063,-15.0,0.6,1,0.1,False,True,16.986245422301327,26,23.11822180235112,14.616,in_progress,0.0
0,120.0,3.348606250497377,1.4286139103945186,-18.93909312529451,-15.0,0.6,1,0.1,False,True,17.169490984753434,26,23.11822180235112,14.688,in_progress,0.0
0,121.0,3.3939406696156245,1.4048113431375129,-20.72844458042394,-15.0,0.6,1,0.1,False,True,17.38772941343843,27,23.11822180235112,14.747,in_progress,0.0
0,122.0,3.431048049106655,1.382898972044094,-22.386456862406884,0.0,0.6,2,0.1,False,True,17.572763565837317,27,23.11822180235112,14.816,in_progress,0.0
0,123.0,3.4621394337377613,1.3639135754104366,-23.77559900878202,0.0,0.6,2,0.1,False,True,17.639360882162997,27,23.11822180235112,14.883,in_progress,0.0
0,124.0,3.501291944247688,1.3411492376780683,-24.928938254574167,0.0,0.6,2,0.1,False,True,17.71020310762226,27,23.11822180235112,14.959,in_progress,0.0
0,125.0,3.5439416838264233,1.3138516392883026,-26.4774314958714,0.0,0.6,2,0.1,False,True,17.923730711575615,27,23.11822180235112,15.012,in_progress,0.0
0,126.0,3.578663008086772,1.2916700197995088,-27.544924449320035,-15.0,0.6,1,0.1,False,True,18.097436464214617,28,23.11822180235112,15.089,in_progress,0.0
0,127.0,3.613823580267578,1.2684186292241262,-28.516876524129252,-15.0,0.6,1,0.1,False,True,18.275774412799727,28,23.11822180235112,15.146,in_progress,0.0
0,128.0,3.6501552468283345,1.2417181984420893,-29.896668647237814,-30.0,0.6,0,0.1,False,True,18.301711762518092,28,23.11822180235112,15.223,in_progress,0.0
0,129.0,3.6850106773289975,1.2135115271959231,-31.598677939245004,-30.0,0.6,0,0.1,False,True,18.491351399166987,28,23.11822180235112,15.279,in_progress,0.0
0,130.0,3.714947964391813,1.1842398519401898,-33.6845500740216,-30.0,0.6,0,0.1,False,True,18.671213415359627,29,23.11822180235112,15.349,in_progress,0.0
0,131.0,3.7416957043303345,1.1541691167863621,-36.06727237325847,15.0,0.6,3,0.1,False,True,18.84509916385467,29,23.11822180235112,15.417,in_progress,0.0
0,132.0,3.7720638688078565,1.1144894756732207,-39.38113663837578,-30.0,0.6,0,0.1,False,True,18.981422957242202,29,23.11822180235112,15.478,in_progress,0.0
0,133.0,3.794525042025094,1.0850619511428834,-41.35010946609847,0.0,0.6,2,0.1,False,True,19.141531506727315,29,23.11822180235112,15.546,in_progress,0.0
0,134.0,3.8222464898247974,1.0483864186786933,-43.5044419190747,0.0,0.6,2,0.1,False,True,19.340377847187945,30,23.11822180235112,15.622,in_progress,0.0
0,135.0,3.847187278903872,1.0099215341300383,-46.014266535976176,0.0,0.6,2,0.1,False,True,19.53833141073467,30,23.11822180235112,15.687,in_progress,0.0
0,136.0,3.870024862367104,0.9779722270755887,-47.357112567804464,0.0,0.6,2,0.1,False,True,19.82178420468085,30,23.11822180235112,15.747,in_progress,0.0
0,137.0,3.8925751324161686,0.9462729620468934,-48.52355003000398,-30.0,0.6,0,0.1,False,True,19.989516105062986,31,23.11822180235112,15.821,in_progress,0.0
0,138.0,3.917254207837047,0.9032880823499106,-50.84373700641586,30.0,0.6,4,0.1,False,True,20.380983483346373,31,23.11822180235112,15.877,in_progress,0.0
0,139.0,3.9378345488654043,0.8693648528247936,-52.131627628575494,30.0,0.6,4,0.1,False,True,20.546891888266753,31,23.11822180235112,15.946,in_progress,0.0
0,140.0,3.9594379446928905,0.8362249967560706,-52.91887163313707,30.0,0.6,4,0.1,False,True,20.713637458065755,32,23.11822180235112,16.019,in_progress,0.0
0,141.0,3.9846956666568873,0.7998995304483938,-53.329394954950814,30.0,0.6,4,0.1,False,True,21.072052255624822,32,23.11822180235112,16.076,in_progress,0.0
0,142.0,4.012792013118902,0.7674038265944496,-52.59123577677441,30.0,0.6,4,0.1,False,True,21.254192552311192,33,23.11822180235112,16.152,in_progress,0.0
0,143.0,4.049921985757666,0.7307052405806758,-50.88596568537609,30.0,0.6,4,0.1,False,True,21.641967721450225,33,23.11822180235112,16.215,in_progress,0.0
0,144.0,4.0839020872463765,0.7042928372532985,-48.574468839833386,30.0,0.6,4,0.1,False,True,21.827001313479485,33,23.11822180235112,16.276,in_progress,0.0
0,145.0,4.120403129329544,0.6808799280176705,-45.793461032075605,30.0,0.6,4,0.1,False,True,22.01454195931081,34,23.11822180235112,16.352,in_progress,0.0
0,146.0,4.163822601126543,0.6563037419465122,-42.51016939632819,30.0,0.6,4,0.1,False,True,22.380927072718453,34,23.11822180235112,16.411,in_progress,0.0
0,147.0,4.205609978193529,0.6390005068729169,-38.885590982819224,30.0,0.6,4,0.1,False,True,22.576249740975722,35,23.11822180235112,16.488,in_progress,0.0
0,148.0,4.259184680165959,0.623165962504975,-33.947306180074285,30.0,0.6,4,0.1,False,True,22.96879072321336,35,23.11822180235112,16.548000000000002,in_progress,0.0
0,149.0,4.303187992797307,0.6145839687272119,-29.774392109095867,30.0,0.6,4,0.1,False,True,23.160347368250815,35,23.11822180235112,16.605,in_progress,0.0
0,150.0,4.351287452470988,0.6100032326204647,-25.158732478997397,30.0,0.6,4,0.1,False,True,23.362633114158548,36,23.11822180235112,16.676,in_progress,0.0
0,151.0,4.396443457513734,0.6088803192072221,-20.864610475719033,0.0,0.6,2,0.1,False,True,23.71575275134827,36,23.11822180235112,16.747,in_progress,0.0
0,152.0,4.441935028612942,0.6094220895877404,-16.98126491897321,30.0,0.6,4,0.1,False,True,23.90589432113284,37,23.11822180235112,16.801,in_progress,0.0
0,153.0,4.47949005569452,0.6128858067607693,-13.608984993937353,0.0,0.6,2,0.1,False,True,24.05965041465764,37,23.11822180235112,16.884,in_progress,0.0
0,154.0,4.542301221690567,0.621880889378725,-8.233432616240286,-30.0,0.6,0,0.1,False,True,24.500602741536326,38,23.11822180235112,16.935,in_progress,0.0
0,155.0,4.582999371045669,0.628011414737346,-5.42052248110492,0.0,0.6,2,0.1,False,True,24.67078422871385,38,23.11822180235112,17.015,in_progress,0.0
0,156.0,4.628865301625353,0.6347214183375776,-2.856655585932068,0.0,0.6,2,0.1,False,True,25.059157835235286,39,23.11822180235112,17.071,in_progress,0.0
0,157.0,4.673266323166997,0.6424209773412971,-0.5159477882075013,0.0,0.6,2,0.1,False,False,25.249389855035155,40,23.11822180235112,17.138,in_progress,0.0
0,158.0,4.714837890567788,0.6498717370484105,1.3249422266746906,0.0,0.6,2,0.1,False,False,25.62010026708048,40,23.11822180235112,17.213,in_progress,0.0
0,159.0,4.763552091303655,0.6595212613638535,3.290120447926284,0.0,0.6,2,0.1,False,False,25.83253148627757,41,23.11822180235112,17.272,in_progress,0.0
0,160.0,4.800345306953179,0.667760696737868,4.744699341976181,0.0,0.6,2,0.1,False,False,25.993169482855173,41,23.11822180235112,17.349,in_progress,0.0
0,161.0,4.8492354899544745,0.680542036215503,6.758169060591397,0.0,0.6,2,0.1,False,False,26.389296781724692,41,23.11822180235112,17.412,in_progress,0.0
0,162.0,4.8839442317782815,0.6890701720562341,7.764300950473583,0.0,0.6,2,0.1,False,False,26.542984303836377,42,23.11822180235112,17.478,in_progress,0.0
0,163.0,4.931069181744956,0.7009924172404998,9.0651577232186,0.0,0.6,2,0.1,False,False,26.937914074352392,42,23.11822180235112,17.549,in_progress,0.0
0,164.0,4.974949850896796,0.7128403341168569,10.191224113032572,0.0,0.6,2,0.1,False,False,27.134317878625332,43,23.11822180235112,17.606,in_progress,0.0
0,165.0,5.015160535916054,0.7234342175004759,10.974746951014469,0.0,0.6,2,0.1,False,False,27.314048894759217,43,23.11822180235112,17.684,in_progress,0.0
0,166.0,5.062173581890032,0.7379498795628202,12.222314981986479,0.0,0.6,2,0.1,False,False,27.768370363371698,44,23.11822180235112,17.757,in_progress,0.0
0,167.0,5.1028203892275235,0.7500523477868513,12.94036116593151,-15.0,0.6,1,0.1,False,False,27.951673907922984,44,23.11822180235112,17.811,in_progress,0.0
0,168.0,5.149782575979489,0.7621770340042632,13.236356089810808,-15.0,0.6,1,0.1,False,False,28.384199074752914,44,23.11822180235112,17.881,in_progress,0.0
0,169.0,5.194233694788633,0.772481002307153,13.206008124802965,0.0,0.6,2,0.1,False,False,28.577399679745785,45,23.11822180235112,17.947,in_progress,0.0
0,170.0,5.233520604644316,0.7814170633436454,13.177116969142686,-30.0,0.6,0,0.1,False,False,28.907132208326885,45,23.11822180235112,18.024,in_progress,0.0
0,171.0,5.276030054652811,0.789124817735668,12.670357730274274,-30.0,0.6,0,0.1,False,False,29.083786039896143,46,23.11822180235112,18.078,in_progress,0.0
0,172.0,5.322158593148936,0.798312740019119,12.401595761458136,0.0,0.6,2,0.1,False,False,29.27722458589613,46,23.11822180235112,18.132,in_progress,0.0
0,173.0,5.357172357753818,0.8015775535782262,11.364790237763678,30.0,0.6,4,0.1,False,False,29.506971999843824,46,23.11822180235112,18.209,in_progress,0.0
0,174.0,5.403547121400726,0.8056972428222134,10.201033464311687,30.0,0.6,4,0.1,False,False,29.686341627634192,46,23.11822180235112,18.289,in_progress,0.0
0,175.0,5.454637745977912,0.8171073665855464,10.731716260099514,15.0,0.6,3,0.1,False,False,29.899754899974003,47,23.11822180235112,18.355,in_progress,0.0
0,176.0,5.492141731127128,0.8270997871675442,11.450262378849066,30.0,0.6,4,0.1,False,True,30.13546467410978,47,23.11822180235112,18.41,in_progress,0.0
0,177.0,5.531408997717779,0.8422985916338684,13.115392485992619,15.0,0.6,3,0.1,False,True,30.31249264353751,47,23.11822180235112,18.478,in_progress,0.0
0,178.0,5.571056492905793,0.8596834920763685,14.973043784156832,30.0,0.6,4,0.1,False,True,30.49626292012226,48,23.11822180235112,18.543,in_progress,0.0
0,179.0,5.609665420456467,0.8789780328158646,17.006251642967268,15.0,0.6,3,0.1,False,True,30.749236323631955,48,23.11822180235112,18.615,in_progress,0.0
0,180.0,5.658330879995175,0.9080337963321813,20.108653449474424,30.0,0.6,4,0.1,False,True,30.992845566802195,48,23.11822180235112,18.69,in_progress,0.0
0,181.0,5.694083208285434,0.9342622164093123,23.05731049856817,15.0,0.6,3,0.1,False,True,31.184616236938034,49,23.11822180235112,18.745,in_progress,0.0
0,182.0,5.725188653714268,0.9605809175438993,25.906548186881203,-30.0,0.6,0,0.1,False,True,31.421250041006672,49,23.11822180235112,18.805,in_progress,0.0
0,183.0,5.760572074534423,0.9901251610592512,28.48684862743231,0.0,0.6,2,0.1,False,True,31.62064110591724,49,23.11822180235112,18.879,in_progress,0.0
0,184.0,5.798879206376874,1.021274436224451,30.610771364493804,0.0,0.6,2,0.1,False,True,31.834201267663897,50,23.11822180235112,18.95,in_progress,0.0
0,185.0,5.837768664150209,1.053804765345071,32.55971839643702,-30.0,0.6,0,0.1,False,True,32.10646589331993,50,23.11822180235112,19.007,in_progress,0.0
0,186.0,5.869217893450878,1.0798821402674577,33.74607979187698,-15.0,0.6,1,0.1,False,True,32.28308103137669,50,23.11822180235112,19.069,in_progress,0.0
0,187.0,5.9010044540310815,1.1043956553301002,34.4280669183628,-30.0,0.6,0,0.1,False,True,32.45629244852232,51,23.11822180235112,19.138,in_progress,0.0
0,188.0,5.937861901158114,1.129551131374465,34.374884333156714,-30.0,0.6,0,0.1,False,True,32.69160094130889,51,23.11822180235112,19.216,in_progress,0.0
0,189.0,5.976783282442777,1.1521998682583363,33.5999448489889,-30.0,0.6,0,0.1,False,True,32.88127368000103,51,23.11822180235112,19.274,in_progress,0.0
0,190.0,6.019582134955158,1.1722931101446592,32.0544398792038,0.0,0.6,2,0.1,False,True,33.075552957349075,52,23.11822180235112,19.343,in_progress,0.0
0,191.0,6.057403450546832,1.1880536247927287,30.420304751372736,0.0,0.6,2,0.1,False,True,33.24131046859209,52,23.11822180235112,19.413,in_progress,0.0
0,192.0,6.1009299511749795,1.205118681551458,28.74333982800015,30.0,0.6,4,0.1,False,True,33.460704697334485,52,23.11822180235112,19.485,in_progress,0.0
0,193.0,6.142399191757576,1.2262095909911046,28.432699548809364,30.0,0.6,4,0.5,False,True,33.65220743281224,53,23.11822180235112,19.54,in_progress,0.0
0,194.0,6.173855843007302,1.2446746391179906,28.72388256642618,30.0,0.6,4,0.5,False,True,33.804998026859494,53,23.11822180235112,19.606,in_progress,0.0
0,195.0,6.210902898382888,1.2695151774467024,29.654405752515398,30.0,0.6,4,0.5,False,True,34.020793837848515,53,23.11822180235112,19.687,in_progress,0.0
0,196.0,6.246926843877789,1.2995307161217344,31.594153203253654,15.0,0.6,3,0.5,False,True,34.22232882364149,53,23.11822180235112,19.739,in_progress,0.0
0,197.0,6.276705819060023,1.325550361856587,33.15058474363983,30.0,0.6,4,0.5,False,True,34.39270073622422,54,23.11822180235112,19.814,in_progress,0.0
0,198.0,6.309660654125604,1.36061349233309,35.80515669720216,30.0,0.6,4,0.5,False,True,34.600836094266334,54,23.11822180235112,19.875,in_progress,0.0
0,199.0,6.337676673304958,1.399579337327008,39.35991987196724,0.0,0.6,2,0.5,False,True,34.831888954250225,54,23.11822180235112,19.956,in_progress,0.0
0,200.0,6.36728667419501,1.441685657968873,42.59537859925639,0.0,0.6,2,0.5,False,True,35.05277460248207,55,23.11822180235112,20.006,in_progress,0.0
0,201.0,6.3873001065989055,1.4717371466800764,44.64634532105343,0.0,0.6,2,0.5,False,True,35.20715964977564,55,23.11822180235112,20.074,in_progress,0.0
0,202.0,6.41239136771672,1.5135549892422404,47.468147666606114,-30.0,0.6,0,0.5,False,True,35.44070883465135,55,23.11822180235112,20.151,in_progress,0.0
0,203.0,6.442500894223623,1.5568360170636697,49.16742363279284,0.0,0.6,2,0.1,False,True,35.66743843104558,56,23.11822180235112,20.23,in_progress,0.0
